"1" "2" "3" "4" "5" "6" "7"
"493" 1.71379923493164e-06 1.12182156183175e-11 1.05189920525512e-06 1.48842890084709e-11 4.22265767191384e-11 1.36625861089983e-05 5.41450676338599e-05
"494" 2.68023238171378e-11 1.39326717698741e-11 3.34939959272787e-06 1.72925151809568e-11 2.28615246184911e-11 1.54544071614428e-05 6.03159646002359e-05
"495" 4.19177199237147e-06 7.10173000556204e-11 1.45131108107192e-11 2.55889404806117e-11 2.97650565417898e-11 1.71899882818754e-05 0.000129999297413091
"496" 7.99707689954284e-06 6.20768305693848e-06 4.80614051463933e-06 1.27232262800486e-07 2.12878111293255e-05 2.14581143323882e-05 0.000365931549813752
"497" 1.01051123852602e-05 3.98346648427128e-11 1.08191062912961e-10 3.48673419435241e-06 9.05801699051580e-11 7.40530013736776e-05 0.000497361524695365
"498" 7.60233660965751e-06 1.02792577048512e-10 5.75746665141746e-11 1.30745301151626e-06 1.40295258174154e-05 0.000240008853385985 0.00140115334933382
"499" 8.52221937103747e-06 1.78573336506094e-06 1.70928609707095e-05 6.08289245843141e-08 9.20737947144222e-11 3.42160863383097e-05 0.000216763990609591
"501" 1.82262129568666e-06 1.1956099347884e-11 1.2302800070762e-10 1.67174219603662e-11 2.0716520831588e-11 2.14821102479058e-11 0.000165391307850459
"512" 6.38543263526343e-12 8.6519886019913e-12 1.05885888560923e-11 1.23597996320954e-11 1.01604632770438e-05 1.95107718746012e-11 2.25725904583233e-05
"526" 3.90480145962163e-06 2.33428843244578e-11 2.05227281821325e-06 2.88089280552978e-06 1.66124929371083e-11 2.47496348798195e-11 0.000105045363568672
"536" 1.00584815147013e-11 1.20922886035244e-11 7.00945018906252e-07 1.90523714175033e-11 2.15937217345568e-06 2.93866566187976e-06 1.9146755229808e-05
"542" 6.78671709538042e-11 2.47745929900806e-11 1.64384871848822e-05 4.18563209643558e-11 6.43870788790657e-05 0.00323160225903745 0.0260570327055358
"548" 8.53435749376213e-12 1.07108204750403e-11 9.28897554922373e-06 1.53362263702453e-11 2.00741211706593e-11 5.06886804953639e-05 8.88433259616908e-05
"551" 2.26321103214535e-05 2.20002473174848e-06 2.38043747842616e-11 2.28943038502848e-11 1.71111071366639e-11 6.02215213911541e-06 5.08480791799466e-11
"552" 2.65184049564287e-05 1.08308919925594e-11 3.19801015229055e-06 1.31957398770423e-11 1.55175579852746e-11 2.00802368848979e-11 2.45385378832357e-11
"557" 5.31703524189625e-07 9.38356779118383e-12 1.33301040393985e-11 1.47798459086282e-11 2.77062699871822e-06 2.49629040994498e-11 1.43570498568927e-05
"559" 8.19911580610568e-12 9.94792114113345e-12 1.59784954771719e-11 1.39020569824524e-11 1.64366802197563e-11 1.79704652633626e-11 0.000276430450474683
"560" 7.87727398031122e-12 1.08585368399783e-05 3.91240837857147e-08 0.000338779418868685 6.40697698282822e-06 1.93493176432939e-05 1.46004354790025e-10
"563" 0.000182987312387701 2.3153769222262e-08 0.00113170318644561 2.10200249201141e-05 0.000157820427205302 6.96634642216585e-05 3.89395963587294e-05
"564" 1.42635694305618e-05 7.33900103468998e-11 0.000852469114808588 1.53164843609388e-05 6.16418821904687e-05 0.00026834526727885 0.000171268900005228
"565" 4.09272201630617e-05 1.96857247269492e-06 9.81798280116185e-05 1.78937780679588e-07 4.28836640327817e-06 1.0980852842919e-05 4.40640084023159e-05
"573" 5.98742459459189e-12 1.22252511597545e-11 1.20279232280376e-11 1.83571640811862e-11 1.55817044428138e-11 2.95777641403275e-06 1.33452542155587e-05
"574" 5.84387673002761e-12 9.90619663112943e-12 1.95155493648503e-11 1.28973339696014e-11 1.65119181847981e-11 1.84701948007747e-10 2.96173673335732e-05
"575" 1.48615450255607e-11 9.56751436270419e-12 2.42360035206695e-11 1.54840314541592e-11 2.55839194345841e-11 2.33158227774337e-11 6.25258734278208e-05
"577" 6.80418963018654e-12 1.78796343428757e-11 2.71404578756317e-06 1.58491659030229e-11 5.05949235726548e-06 2.44606369440453e-11 9.0603108646638e-05
"578" 7.22036636833835e-06 1.27343664518642e-11 1.64939069404407e-05 1.64923060399162e-05 5.40058852210999e-06 2.86083544402494e-05 8.18185036955855e-05
"580" 6.01252308772845e-05 2.73292550632477e-11 1.42656685919538e-11 9.78830657830348e-11 0.00013921733019876 4.30599470194058e-05 0.00124739031204147
"581" 4.02303989686691e-06 1.51772913223652e-05 8.18496944724043e-07 3.44575267916418e-11 1.4501361340389e-05 5.45151071993107e-10 5.86949289372185e-05
"585" 7.34256973466591e-12 8.82402837379327e-12 1.30313454203958e-06 2.33828299444238e-11 1.55723799963632e-11 1.84496926303112e-11 1.42323859105301e-05
"587" 6.5146944839043e-08 7.87658635227020e-11 2.262499800347e-11 1.82542820319802e-11 4.55000764727214e-06 2.56842601478045e-05 0.00018060028183695
"588" 7.58933484858191e-12 2.62896570660929e-06 1.60513144384137e-11 2.10968458384589e-11 3.49101322618632e-11 3.74894752716541e-05 0.000300440534029346
"590" 5.54795770119786e-11 9.87960719052211e-12 2.1250639065043e-11 1.61641398143827e-11 2.40056258015745e-11 0.0134187644260945 0.000177623807353519
"591" 9.31947385008755e-12 3.19696224419448e-11 1.46204008054391e-11 2.10901125354362e-11 5.7674592418377e-11 0.0303695010757462 0.00494224698863513
"592" 1.93341967231055e-06 1.29130349486835e-11 1.70854186170381e-11 3.47753538346588e-06 2.3186815165684e-11 0.00558767296245959 0.00115465453427571
"593" 6.13126490948105e-12 1.27794224071068e-11 2.13644925783626e-11 1.49915341573399e-11 1.84799744760354e-11 2.26210403552409e-06 3.71123385419763e-05
"597" 6.22726642064728e-12 1.00880215471638e-11 1.14255954968207e-11 1.32337181181956e-11 1.65547409164537e-11 1.97737232559242e-05 2.25150926551314e-06
"599" 6.77251485951729e-07 4.37364597394914e-05 5.82439294497316e-05 8.10961968112101e-11 9.3367047697969e-05 0.000174328576151113 5.4857360428429e-05
"605" 7.8477356189993e-12 8.91565750831349e-12 1.20803571179713e-11 1.51618833716507e-11 1.9449047065024e-11 2.58652511622081e-11 2.30358579268547e-05
"607" 1.29797332226362e-06 2.6041448424689e-11 2.12052839996205e-11 4.11093603740537e-11 1.06185213636859e-05 0.0182223025841603 0.0019551917722512
"614" 3.23640128139013e-06 2.46290067986359e-11 4.18712671745828e-06 8.44380779799683e-11 7.88796011988996e-06 3.00251742337671e-05 0.000240010153693735
"615" 6.54948531465358e-12 8.85935878579734e-12 1.06171563335305e-11 1.28649603001597e-11 1.37117504791926e-11 3.28584761958616e-06 1.62912721273496e-05
"616" 4.03144978009848e-11 1.22444779350577e-11 1.76687099806869e-05 1.39647210003781e-11 7.05649998226481e-11 5.77890137456477e-06 2.6883458896659e-11
"618" 6.59770265212651e-12 8.44023107960901e-12 2.82227234955249e-11 1.68610186338974e-10 6.36716392546971e-07 2.14057140764372e-11 3.53450664268182e-05
"619" 7.05723222383339e-12 9.00684361480775e-12 2.5601265006492e-06 5.01471362378671e-06 4.89650813186846e-06 9.25548577644434e-06 8.18119761234451e-06
"621" 6.45469329675704e-12 1.35611998793154e-11 4.88831247846226e-07 1.45201579123031e-11 5.69439793932835e-11 3.28419303987129e-06 6.15312551530527e-05
"624" 1.0834110828399e-11 9.02333681297661e-12 1.20432376855536e-11 1.49592039112982e-11 1.90638358645412e-11 1.85339702016478e-11 1.64541792654686e-05
"625" 1.36253949365207e-11 4.3810762324258e-11 8.10818977558231e-05 2.47158551139905e-05 8.58014409809201e-06 6.67771765059873e-05 5.97165487026595e-05
"626" 7.57552775280802e-12 1.02254007982289e-11 1.44523061766837e-11 1.36769277270639e-11 2.12511703489799e-11 0.000211001971757965 0.000725975003251319
"627" 4.19844749827845e-11 8.80437494322858e-12 1.4230591309686e-11 2.01595005628047e-11 7.41751133715527e-11 6.643627964725e-06 3.90883720773796e-05
"628" 5.5716606087985e-07 8.79894236564212e-12 4.52953820586576e-05 1.28022894491412e-11 2.06213504420218e-11 1.80197172727125e-10 2.21108931304755e-11
"629" 5.74188263157842e-12 1.3072710573091e-11 1.05902986841159e-11 1.23191685601085e-11 1.3615058421494e-11 1.93850593657691e-11 2.63267157061246e-05
"630" 6.3352803082009e-06 2.31608823083138e-06 0.000261468518734399 3.59980788615155e-11 1.29378782231302e-05 7.72763976698838e-05 1.13759849792861e-10
"634" 0.000486564328566701 1.06942694423421e-11 1.80379345964085e-11 1.33634439570179e-11 1.44804376521901e-11 1.98438216080344e-11 2.48275586514071e-11
"637" 4.7086866582949e-05 8.66264226655157e-12 2.20007730645085e-11 1.27640524672635e-11 1.57498356715489e-11 1.72826423270465e-11 2.56005280098264e-11
"649" 4.04975280885369e-11 1.64678810824545e-06 2.30254386174149e-05 3.05034279903671e-11 2.21222373191414e-06 3.39855228523841e-06 3.31405168393366e-11
"650" 4.82782086189735e-06 1.18232176433512e-11 6.70661351229848e-06 1.33883424198169e-11 2.23652404900332e-06 1.72712013061171e-11 1.84785107286429e-11
"651" 1.28216416044673e-05 2.0625838210622e-11 4.61311222746389e-05 1.46061753743747e-11 2.41599686066676e-05 1.74181590108892e-11 1.9878489433151e-11
"652" 7.94362278271287e-12 1.20954663792076e-11 3.47544860382471e-05 1.5362177896393e-11 2.1962440790667e-11 5.04600169517887e-11 0.000151357966873049
"655" 2.10961955436528e-06 4.18084735579443e-06 3.27549636601608e-06 2.13108067339809e-11 5.58201757285912e-06 1.7899857178662e-05 3.14079213689018e-05
"656" 1.13076290945273e-05 1.2327016915285e-06 3.44268611510492e-05 9.21864409042354e-06 3.2718415276771e-05 5.20586065984894e-05 0.000356970704948977
"657" 5.76275491141218e-12 4.36702173524245e-07 1.38756324711185e-11 3.22815806099941e-06 1.90304849459435e-11 2.32133985566516e-11 1.40631654091275e-05
"661" 9.09168608062104e-06 1.20315671983682e-11 3.11459943326048e-05 3.48633467275361e-07 2.50067145299824e-06 2.32262429427311e-11 5.19739622290752e-11
"664" 1.37390328632644e-11 1.19386516797652e-11 1.53203179191356e-05 1.7123069463297e-11 1.75289323848561e-11 6.45748230889992e-06 3.50263359140087e-11
"667" 6.98395060672532e-12 1.4240390373568e-11 1.87176534245939e-05 1.68312904579884e-11 3.195732805594e-06 4.40588441723667e-11 6.85234115627298e-11
"668" 6.12624900805005e-12 9.9934815456019e-12 1.42877490595036e-11 1.24463703556894e-11 1.36536693619391e-11 1.11032519973901e-05 2.12376576974112e-05
"678" 1.1069736986893e-06 8.43300664864488e-12 1.05920552897636e-11 1.26593132922968e-11 1.99529404748443e-11 3.66046615510992e-11 1.29727788691491e-05
"683" 1.61545172096291e-06 9.27653458625239e-12 1.13097655547146e-06 6.67097728663846e-06 1.44973701118536e-11 2.30129332596188e-11 2.94845613598566e-06
"685" 1.10900506769392e-06 8.49964308566917e-12 3.07427057704965e-11 1.31963338694283e-11 1.50103632362099e-11 1.74376694588574e-11 0.000131436578869702
"688" 2.41888533691201e-06 1.15001953421165e-11 1.92171375634837e-06 2.10629743489351e-11 1.48704496653506e-05 1.26736178407961e-05 3.81223552685316e-05
"691" 4.38137739760044e-11 2.00246011613768e-11 4.05739007892093e-06 2.83777758555186e-11 7.16045989045917e-07 2.16577947000371e-11 1.18668242571213e-05
"701" 6.11253837521893e-12 8.98912369029439e-12 9.01084353048681e-07 2.22019514281223e-11 1.48146631552046e-11 2.22673759345278e-11 9.38980069307584e-05
"702" 6.89355197709583e-12 8.69624312090681e-12 1.08089170725176e-11 1.25336231459671e-11 1.61310593481264e-11 2.99948143210634e-05 4.08705894822066e-05
"703" 5.25346909853699e-08 1.51179842407525e-06 2.95822623646967e-11 1.053088872845e-06 6.28521152347991e-11 2.59086040497841e-05 0.000184979027579768
"705" 7.55836114110544e-12 1.17992660491633e-11 6.85939746220422e-11 1.99157671279883e-11 1.81815590742094e-11 1.93445608459224e-05 2.90291999032611e-05
"707" 7.86843794467625e-12 1.21866747730362e-11 1.14642048280355e-11 2.00879204708683e-11 1.78308562747945e-11 0.000408820298470788 0.000156053627963354
"708" 4.51909185859541e-06 9.70155077608664e-12 1.53715603306518e-11 1.70049043768832e-11 1.86068553019106e-08 0.00633359493447468 5.56061067501787e-06
"709" 7.87289809032133e-12 9.38085363522522e-12 1.06353385541712e-11 1.28423782885262e-11 1.42139970377137e-11 2.08504621918973e-05 7.70141571462827e-06
"710" 1.08614342383084e-06 1.17117605924377e-11 1.15963989843706e-11 1.25016584578059e-11 1.54720658389778e-11 0.000139715307593824 1.09788787320358e-05
"711" 1.59263720195914e-06 9.79798251841618e-11 3.1184679790417e-11 3.46503691162876e-06 1.02619468163916e-10 2.54686869570132e-05 0.000107933415906641
"717" 6.0611285401587e-07 2.45449781406425e-05 1.84592747573986e-05 7.4646471648661e-11 1.84693456292324e-05 7.57082137270271e-05 4.32390022568123e-11
"724" 2.11948527459673e-06 1.11803774324629e-11 7.77174292545039e-06 7.65512679378015e-07 1.47979443314613e-11 1.1066871600925e-05 3.3144747690295e-05
"726" 6.89005641870583e-07 3.54782154060796e-05 1.82714974813259e-11 2.31233173336566e-11 2.35783388531079e-11 2.38770311691881e-11 2.02917205307984e-11
"731" 4.0522230871303e-11 1.88905605099803e-11 1.7002534477946e-11 1.90028009184321e-06 1.63211573447731e-11 8.86993960439752e-05 1.25765179268908e-05
"737" 2.23454723288645e-11 1.95140825089204e-11 1.17659185502575e-06 1.6769877720812e-11 6.79543670959205e-11 4.20267863841759e-11 4.07746934183496e-05
"740" 1.1291305510857e-06 9.59174896303066e-12 1.24829697491559e-11 4.28502761438875e-06 5.03322608029823e-07 4.55704985167116e-11 1.9104388911228e-05
"743" 6.55819011594106e-12 1.09881542538443e-11 5.7586636806887e-11 3.39007108189713e-06 2.88080670623318e-11 2.04564014733266e-11 1.80618271865129e-05
"746" 1.03034626645094e-11 1.49060121226314e-11 1.23557570856447e-11 2.53133474401011e-11 1.51659528681448e-11 5.82283869576512e-06 2.34970801994607e-05
"747" 1.48129433785892e-11 1.70367975877174e-06 3.09655842659134e-06 1.58732438854638e-11 3.40426366858608e-06 1.7800001395843e-11 9.50212106779303e-06
"749" 7.47327590621114e-12 1.04374607181515e-11 1.28512759645443e-11 2.80534127525016e-11 1.75672949599089e-11 0.00523785890482925 3.65933417552045e-11
"751" 6.33171360620644e-12 8.77547307618546e-12 1.26106163601978e-11 2.01477472528509e-11 2.46041306896894e-11 1.37301879323294e-10 8.55616681171908e-05
"752" 6.24208533145659e-12 8.79477466161219e-12 2.20018937196368e-11 2.59106226051413e-06 5.45342666192073e-11 8.53669029687514e-06 1.02611868782206e-05
"755" 5.75112661311344e-12 1.00123516816755e-11 1.05917883396301e-11 1.32451897197325e-11 1.49586608151078e-11 5.94855337712468e-05 4.28407935733587e-11
