"1" "2" "3" "4"
"SRS047484.SRX020686" 0.497106131086808 0.0391862829749298 0.4618860639219 0.00182152201636175
"SRS053138.SRX020686" 0.403849554516263 0.34471377543102 0.24954054855354 0.00189612149917791
"SRS055673.SRX020687" 0.198381244075676 0.385762577084504 0.380194489783063 0.0356616890567564
"SRS050248.SRX020687" 0.207617899799063 0.605491025114783 0.186272601911457 0.000618473174696225
"SRS043241.SRX020687" 0.366709537908753 0.0969016894956298 0.518797783185543 0.0175909894100743
"SRS048865.SRX020687" 0.445790028460062 0.151382202070739 0.401972552312128 0.00085521715707103
"SRS063488.SRX020689" 0.105523737050915 0.0567650563824612 0.826018584578473 0.0116926219881511
"SRS063168.SRX020689" 0.224232523655102 0.105024674487433 0.125136552217998 0.545606249639467
"SRS064030.SRX020689" 0.474619348349127 0.0213323083270709 0.503115376796674 0.000932966527128861
"SRS046874.SRX020690" 0.191252336306018 0.186295951230051 0.476966140023519 0.145485572440412
"SRS058273.SRX020690" 0.146457585348734 0.0475143362403701 0.691938961619026 0.114089116791871
"SRS043928.SRX020549" 0.503186062393904 0.00432883307620692 0.39005595622699 0.102429148302899
"SRS018858.SRX020529" 0.0114906385698211 0.648383607286399 0.299882173640296 0.0402435805034835
"SRS015192.SRX020561" 0.165052334844048 0.160350753087209 0.329600130723009 0.344996781345733
"SRS042958.SRX021470" 0.0219950850980832 0.000466839874494614 0.947384954182443 0.030153120844979
"SRS023699.SRX022223" 0.278533195918592 0.278718871808029 0.324186667876723 0.118561264396656
"SRS023137.SRX022226" 0.197823520180092 0.356692667253748 0.444500390833477 0.000983421732682077
"SRS062733.SRX022229" 0.296713826826516 0.00503820427996686 0.696511061570684 0.0017369073228338
"SRS065597.SRX022229" 0.352702078721382 0.367621406193021 0.278398772168309 0.00127774291728806
"SRS021095.SRX022230" 0.0595906573924732 0.707216648369507 0.232158401713008 0.00103429252501174
"SRS050217.SRX022238" 0.252874011154949 0.0117964268998066 0.734630041410197 0.000699520535047298
"SRS042248.SRX022238" 0.0738584797615417 0.0121647821282559 0.912966636484348 0.00101010162585435
"SRS058051.SRX022238" 0.305571516678664 0.329728391217728 0.347014518044324 0.0176855740592844
"SRS051280.SRX022238" 0.0225827205906391 0.211200645570698 0.76364969740377 0.00256693643489306
"SRS043400.SRX022238" 0.0125374330940565 0.143492001305361 0.24282676039184 0.601143805208743
"SRS047507.SRX022238" 0.274468971367244 0.331474633067202 0.393210750991924 0.000845644573630315
"SRS020954.SRX022233" 0.249949227316031 0.523464636921159 0.223506145666507 0.00307999009630391
"SRS021394.SRX022233" 0.12585467227193 0.403300269115154 0.469720689729281 0.0011243688836348
"SRS055231.SRX022234" 0.358341896689285 0.183605959975417 0.456868963105186 0.00118318023011268
"SRS051696.SRX022234" 0.35701171992363 0.0605690699355306 0.581399585856215 0.00101962428462394
"SRS057272.SRX022234" 0.000894995816571499 0.000575696267407703 0.997472774179596 0.00105653373642536
"SRS056107.SRX022234" 0.153937744371766 0.474384919657861 0.369692929762846 0.00198440620752705
"SRS021820.SRX022231" 0.104437127033843 0.233529488166991 0.66127149127857 0.000761893520596461
"700015480.V35.241665" 0.83282595815807 0.00113028769918712 0.164832454672655 0.00121129947008831
"700014996.V35.241686" 0.11947952920465 0.0336591035720031 0.560608810579117 0.28625255664423
"700033022.V35.241834" 0.0483298214460477 0.542794382463061 0.258180808837352 0.15069498725354
"SRS018218.SRX019639" 0.533993576989874 0.39770202027313 0.0673592376264541 0.000945165110541583
"SRS024122.SRX019686" 0.480927183906954 0.00327296128692626 0.356290486027317 0.159509368778802
"SRS017485.SRX019687" 0.0606159036848858 0.255439619963216 0.66598095200617 0.0179635243457286
"SRS017032.SRX019691" 0.399357559843822 0.0821259606976675 0.510917371287851 0.00759910817066005
"SRS017963.SRX019690" 0.856737428341527 0.0011592996008726 0.135891235350568 0.0062120367070323
"SRS021514.SRX019690" 0.604784668961193 0.210316496383907 0.103927058025575 0.0809717766293246
"SRS022123.SRX019690" 0.0604928098275817 0.774145772695764 0.00291812675179232 0.162443290724862
"SRS024236.SRX019692" 0.822732285827963 0.00132774555100048 0.171835949105987 0.00410401951504888
"SRS011435.SRX020662" 0.0607773635506923 0.0611836714645147 0.00281020412672526 0.875228760858068
"SRS011434.SRX020664" 0.000646472408199806 0.0240886891881137 0.00905260487773822 0.966212233525948
"SRS011435.SRX020664" 0.00286338068474329 0.0015363344534421 0.00141089149095026 0.994189393370864
"SRS011179.SRX020515" 0.363962940495946 0.0334228607509845 0.00241254808902419 0.600201650664046
"SRS019310.SRX020552" 0.464802287063293 0.067122035467129 0.467012098604488 0.00106357886508995
"SRS042716.SRX020529" 0.352035249744613 0.465438081873021 0.181010008293608 0.00151666008875781
"SRS055001.SRX020527" 0.664714535958333 0.273449389291569 0.0360796124599476 0.0257564622901501
"SRS011549.SRX020660" 0.466594570840291 0.0403873128775451 0.00894857889806492 0.484069537384099
"SRS023015.SRX020679" 0.602806218416435 0.307730581839424 0.0886318935364682 0.000831306207672926
"SRS022952.SRX020679" 0.00180890192842468 0.575724183627845 0.0239243051228539 0.398542609320877
"SRS023518.SRX020682" 0.345527819095676 0.379228216929377 0.181232213667347 0.0940117503075995
"SRS023017.SRX020683" 0.463445395194032 0.431190290705006 0.104553210535913 0.000811103565048761
"SRS024539.SRX020682" 0.342223119150212 0.620279130618044 0.0307763532853684 0.0067213969463758
"SRS050385.SRX020688" 0.436124043477339 0.402794021098539 0.159736238811901 0.00134569661222104
"SRS063154.SRX020689" 0.286646362607475 0.393804984875987 0.244244236955273 0.0753044155612645
"SRS050224.SRX020549" 0.00353881143907735 0.0898764510763748 0.690784183501643 0.215800553982905
"SRS051800.SRX020549" 0.781680902807063 0.106431981655096 0.109442590053819 0.0024445254840208
"SRS056515.SRX020524" 0.724764710470466 0.269985078617904 0.00389557461731425 0.00135463629431589
"SRS055354.SRX020527" 0.738369484805188 0.00221120711694068 0.258577625782734 0.000841682295137471
"SRS019500.SRX020552" 0.0622772008025602 0.225919286752894 0.710587257541622 0.00121625490292382
"SRS064620.SRX022229" 0.477292928799683 0.211764168088406 0.237441483214207 0.0735014198977041
"SRS049647.SRX022238" 0.253341679594629 0.49327186531596 0.251810282867529 0.0015761722218817
"SRS020956.SRX022233" 0.104399444010318 0.517356838487282 0.239028635000815 0.139215082501585
"SRS051535.SRX022234" 0.579176925085155 0.114116193985158 0.237508988885084 0.0691978920446027
"SRS054236.SRX022234" 0.825839375788753 0.12888743243352 0.044199827721286 0.0010733640564413
"700033025.V35.241834" 0.00123102929900274 0.781485977964395 0.100948375451409 0.116334617285193
"SRS045536.SRX020527" 0.209306403744019 0.662075594823487 0.127066137101255 0.0015518643312395
"SRS047862.SRX020549" 0.726628468270686 0.246261364203126 0.00114828351525776 0.02596188401093
"SRS058328.SRX022238" 0.544217261732129 0.242248848824267 0.212670917688817 0.00086297175478665
"SRS043159.SRX020686" 0.415775525750834 0.423210261145586 0.0900496898523152 0.0709645232512653
"SRS014452.SRX020557" 0.644401865735482 0.0162874694263196 0.00147346385079615 0.337837200987402
"SRS050616.SRX020524" 0.15557400264761 0.809816540279009 0.0338403311507135 0.000769125922667613
"SRS057305.SRX022238" 0.113042356595936 0.199401356298524 0.686954464516796 0.000601822588744166
"SRS014877.SRX020561" 0.693657465056822 0.0204231590571114 0.000895964894629084 0.285023410991437
"SRS020149.SRX020680" 0.555743836151376 0.322105855638214 0.121501117354212 0.000649190856198769
"SRS049278.SRX020681" 0.804034834682161 0.193486595408563 0.00128795125870052 0.00119061865057623
"SRS054126.SRX022234" 0.0166973346826851 0.373446829074943 0.157952585215888 0.451903251026484
"SRS018027.SRX019639" 0.680492937621965 0.115805803123766 0.202927343381501 0.000773915872768811
"SRS017483.SRX019687" 0.391694603374551 0.105346733537188 0.312164099539645 0.190794563548616
"SRS017483.SRX020208" 0.356581968144333 0.185406807951495 0.267703916822412 0.190307307081759
"SRS064781.SRX020517" 0.475283341488405 0.206390212845061 0.257833964969003 0.0604924806975321
"SRS049082.SRX020684" 0.224324822395709 0.634433268907289 0.000684037280043092 0.140557871416958
"SRS063926.SRX020549" 0.701606521105899 0.262858869154784 0.034721447994602 0.000813161744714896
"SRS046412.SRX022238" 0.357598828760697 0.279624336478154 0.0110041378290028 0.351772696932146
"SRS015807.SRX020562" 0.0795443317783935 0.436591667346527 0.0381336072468674 0.445730393628212
"SRS048741.SRX020549" 0.375635234661152 0.381804997876335 0.00542409988480843 0.237135667577705
"SRS014237.SRX020561" 0.153668704429165 0.463590782484586 0.000732785364837777 0.382007727721411
"SRS014237.SRX020566" 0.158083827975533 0.432432030623404 0.000803803298395787 0.408680338102667
"SRS046477.SRX019685" 0.17071251910278 0.548101441139114 0.149858844592703 0.131327195165404
"SRS045406.SRX020560" 0.359258157625402 0.627211851359111 0.0115207683799119 0.0020092226355758
"SRS019003.SRX020510" 0.569307269014143 0.00383403782507084 0.17379188305895 0.253066810101837
"SRS044586.SRX022238" 0.00115273197709049 0.236178399906445 0.76205440662864 0.000614461487825045
"SRS050307.SRX022234" 0.423692725515922 0.532706045156889 0.0428704196325998 0.000730809694589501
"700033180.V35.241783" 0.19585519992012 0.420584974082409 0.336811440265283 0.0467483857321886
"SRS015137.SRX020561" 0.0692450631766244 0.250076196082073 0.00100070801555294 0.679678032725749
"SRS015194.SRX020561" 0.0428841534544 0.213806717894163 0.211269171336012 0.532039957315425
"SRS015137.SRX020582" 0.00174104228549127 0.239497376265469 0.000988530398062872 0.757773051050977
"SRS042974.SRX020524" 0.924102818351402 0.0608946407462657 0.00294994409143457 0.0120525968108972
"SRS014617.SRX020561" 0.051383701601551 0.218191868006869 0.00109836526003543 0.729326065131544
"SRS014827.SRX020561" 0.112933836392896 0.00084581855844032 0.0231916692446694 0.863028675803994
"SRS022637.SRX019692" 0.00167260151762161 0.4900061148331 0.426836298596952 0.0814849850523259
"SRS011641.SRX020515" 0.206554895253367 0.179375079972574 0.186429513167581 0.427640511606478
"SRS048785.SRX022234" 0.101610545430855 0.23209383966696 0.50544841136872 0.160847203533465
"SRS024361.SRX019684" 0.67536077101139 0.0463947372785262 0.187210330837004 0.0910341608730796
"SRS019705.SRX020529" 0.0103803776735519 0.489566526961672 0.292492349804677 0.2075607455601
"SRS011606.SRX020660" 0.410227832540603 0.510513340944997 0.0513154811420704 0.0279433453723295
"SRS023635.SRX019635" 0.00156591371524701 0.993712621376434 0.00324204555464035 0.00147941935367875
"SRS023635.SRX019636" 0.00333707909402847 0.865345626677178 0.130562869611119 0.000754424617674081
"SRS016883.SRX019692" 0.989802753837851 0.00441039514583212 0.00487441102263058 0.000912439993686494
"SRS011608.SRX020660" 0.523553658269275 0.16644262187538 0.192785815779919 0.117217904075426
"SRS011608.SRX020668" 0.540367139851253 0.133607078730354 0.21460778982299 0.111417991595403
"SRS019180.SRX020552" 0.0560711527425971 0.93681571867297 0.00558677789759424 0.00152635068683871
"SRS022510.SRX020680" 0.30642649901019 0.43417555966708 0.00442844981935172 0.254969491503378
"SRS022508.SRX020682" 0.319095175623192 0.198580378308567 0.171565881475633 0.310758564592609
"SRS022510.SRX020683" 0.304783659630355 0.312008869755822 0.0432053006827711 0.340002169931052
"SRS049278.SRX020683" 0.70828568324558 0.287963512451606 0.0026297981663073 0.0011210061365067
"SRS051984.SRX020685" 0.196212492301317 0.403672066614598 0.399560498474149 0.000554942609936784
"SRS052312.SRX020687" 0.266914148288174 0.679101067211373 0.0535103181573067 0.00047446634314685
"SRS021818.SRX022233" 0.0121648221430747 0.0827131460063617 0.904515250121718 0.000606781728846049
"SRS017849.SRX019691" 0.336505194528938 0.00139424033933781 0.0765496855005769 0.585550879631147
"SRS013727.SRX020218" 0.0419235097221527 0.00646297994327418 0.7494149589148 0.202198551419773
"SRS018163.SRX019682" 0.000742348998670212 0.115597354765553 0.00284089192239446 0.880819404313382
"SRS017365.SRX019687" 0.374408929747063 0.385170473356312 0.132842409043489 0.107578187853136
"SRS020899.SRX019691" 0.386703483663284 0.419017621469524 0.115220865157803 0.0790580297093883
"SRS023206.SRX019696" 0.60960060703351 0.110016796378094 0.105025217305619 0.175357379282777
"SRS015901.SRX020510" 0.950157063215429 0.0338293650603318 0.00270828700755431 0.013305284716685
"SRS011549.SRX020668" 0.395388668103047 0.000725062558198058 0.00802421312011904 0.595862056218636
"SRS011640.SRX020515" 0.312773450823606 0.000591389736407998 0.311847449772726 0.374787709667261
"SRS062699.SRX020684" 0.552333540560772 0.277970728803455 0.133862247952716 0.0358334826830569
"SRS053434.SRX020684" 0.028492299277025 0.638577488812109 0.0843603466031079 0.248569865307758
"SRS044011.SRX020685" 0.228541541880712 0.00132113521708779 0.490909061665255 0.279228261236945
"SRS055821.SRX020549" 0.331012809387035 0.0869422974316156 0.0360044916861779 0.546040401495171
"SRS013676.SRX019635" 0.542449400171805 0.0237633812566561 0.00149284482159584 0.432294373749944
"SRS064351.SRX022238" 0.44604982975422 0.0339565683512744 0.255152374446976 0.264841227447529
"SRS021455.SRX022239" 0.433172866520241 0.348906881569679 0.00250224695227266 0.215418004957807
"SRS017145.SRX019684" 0.631093136521044 0.00132607496289017 0.094714764441742 0.272866024074324
"SRS015444.SRX020545" 0.00104412207658311 0.267559653664402 0.00226943204916966 0.729126792209846
"SRS023077.SRX020680" 0.347250133058061 0.60640318340769 0.0381347244262793 0.00821195910797005
"SRS051170.SRX020524" 0.274183695993347 0.524838075367311 0.200254531795998 0.000723696843344912
"SRS045280.SRX020549" 0.632372684867188 0.000977896475488447 0.00137103390544836 0.365278384751875
"SRS011474.SRX020668" 0.418503935330034 0.00113378078069694 0.00198296085198223 0.578379323037287
"SRS065586.SRX020689" 0.571540274754517 0.422789421155102 0.00130064877565259 0.00436965531472846
"SRS063700.SRX020689" 0.409821552708813 0.000867615397055918 0.455941809460298 0.133369022433834
"SRS017424.SRX019635" 0.981791436843063 0.0156934560666813 0.00143283003495661 0.00108227705529882
"SRS022000.SRX019635" 0.987615207153338 0.0031480484710904 0.00364032066366325 0.00559642371190811
"SRS020020.SRX019636" 0.840601420200949 0.152358981481044 0.000912214733774723 0.00612738358423254
"SRS023633.SRX019635" 0.00405868508853476 0.990929848071228 0.00402332864677481 0.000988138193462403
"SRS017424.SRX019636" 0.996841588565761 0.00111806711910447 0.00104676037925967 0.000993583935874464
"SRS017671.SRX019635" 0.882301693194767 0.115634522892773 0.00102749339883032 0.00103629051363049
"SRS024418.SRX019635" 0.893934257657451 0.103143421170065 0.00173900510035531 0.00118331607212906
"SRS022000.SRX019636" 0.953348405658849 0.00117936729601308 0.0431219354938145 0.00235029155132304
"SRS020018.SRX019636" 0.996818452327727 0.00112282803971945 0.00104852997422118 0.00101018965833269
"SRS020020.SRX019635" 0.785433428544842 0.146804144090732 0.0010168077361806 0.0667456196282448
"SRS020261.SRX019635" 0.473823908534844 0.374471791341655 0.149230169389658 0.00247413073384375
"SRS024179.SRX019635" 0.426966348576852 0.311359452882478 0.216461852094264 0.0452123464464051
"SRS017422.SRX019635" 0.929255341278959 0.0678391303751444 0.00176945515764872 0.00113607318824836
"SRS013676.SRX019636" 0.569238024069262 0.00216743400563863 0.00139205296329967 0.4272024889618
"SRS024181.SRX019636" 0.903581102507199 0.00202600938749061 0.0933779573245113 0.00101493078079872
"SRS020018.SRX019635" 0.995021240854139 0.00122418027388446 0.00251104310642131 0.00124353576555516
"SRS024179.SRX019636" 0.429887217369112 0.261982643342309 0.232060157448234 0.0760699818403444
"SRS024416.SRX019635" 0.94683588592516 0.00217202281000385 0.0464583746595 0.00453371660533574
"SRS020263.SRX019635" 0.389817395173183 0.371817547365899 0.216338615738664 0.0220264417222544
"SRS024181.SRX019635" 0.875137153637279 0.00139544792068699 0.12139032406691 0.00207707437512426
"SRS017671.SRX019636" 0.879098943294995 0.115964097481327 0.00254815884995568 0.00238880037372242
"SRS013258.SRX019639" 0.990182252819161 0.00120127226433983 0.00678172704703174 0.0018347478694671
"SRS020261.SRX019636" 0.51320070613016 0.445749383012316 0.0402019233818042 0.000847987475719765
"SRS018220.SRX019639" 0.450728904037962 0.547662439119737 0.000898688395950012 0.000709968446350619
"SRS024596.SRX019639" 0.646159538851669 0.351992781067227 0.00109099199774853 0.000756688083356021
"SRS018025.SRX019639" 0.54275226836663 0.259515093754679 0.196985726905734 0.000746910972955684
"SRS023633.SRX019636" 0.00136339605755743 0.996883958479868 0.00103781248462298 0.000714832977952055
"SRS013261.SRX019639" 0.781889504901315 0.216267584605804 0.00103047521316342 0.00081243527971688
"SRS024416.SRX019636" 0.986169808065483 0.0028638079003055 0.00963582821955411 0.00133055581465674
"SRS024418.SRX019636" 0.980228042486484 0.0147970982163461 0.00172667171667017 0.00324818758050029
"SRS017422.SRX019636" 0.928101719830892 0.0699276554144721 0.000983476046490805 0.000987148708144802
"SRS024598.SRX019639" 0.852105469808536 0.146023206312292 0.0011432859198284 0.000728037959344391
"SRS017794.SRX019639" 0.878873249839513 0.0423508644178641 0.0775865854906127 0.00118930025201077
"SRS048122.SRX019682" 0.541706736442735 0.44922824578609 0.00827108300932741 0.000793934761847958
"SRS016367.SRX019682" 0.406021440725057 0.577912169018319 0.00111304250162365 0.0149533477549997
"SRS016370.SRX019682" 0.462649652213829 0.521898984882109 0.0143400144678198 0.00111134843624181
"SRS020441.SRX019682" 0.833430425282076 0.00296046047137403 0.156591704802159 0.00701740944439169
"SRS057212.SRX019682" 0.00921954455667416 0.988932215196211 0.000957309238737023 0.000890931008377421
"SRS051731.SRX019682" 0.0579481072501921 0.874698113929603 0.0662304168963324 0.00112336192387198
"SRS017792.SRX019639" 0.774469577970166 0.0139002612761224 0.205580274532977 0.00604988622073467
"SRS024359.SRX019684" 0.534804428860095 0.0952851973314976 0.240203435675263 0.129706938133145
"SRS020320.SRX019684" 0.398102231404426 0.275232140959779 0.104007168130168 0.222658459505627
"SRS020555.SRX019684" 0.675599484935389 0.172636862523099 0.0921315567422871 0.0596320957992245
"SRS020318.SRX019684" 0.300817746930363 0.658242477611366 0.00356336684280664 0.0373764086154637
"SRS020557.SRX019684" 0.601423985111369 0.00130787033121281 0.119628580741803 0.277639563815615
"SRS024484.SRX019684" 0.686263222838584 0.190938703764801 0.120664213954711 0.00213385944190385
"SRS017367.SRX019687" 0.34550403794239 0.467072216047798 0.186171156060396 0.00125258994941673
"SRS017296.SRX019686" 0.832530741250927 0.0255325053094998 0.139527235213164 0.00240951822640898
"SRS016482.SRX019686" 0.990979169715647 0.00212366752126638 0.00246174401857238 0.00443541874451396
"SRS023573.SRX019686" 0.710902053522987 0.286395886261708 0.000976824542034335 0.00172523567326998
"SRS017729.SRX019687" 0.269438946239815 0.184180890974841 0.421818134954349 0.124562027830995
"SRS018280.SRX019687" 0.316774697501856 0.315653925601591 0.365410128712967 0.002161248183586
"SRS024653.SRX019687" 0.50662897435006 0.489848034315736 0.00200438525592475 0.00151860607827964
"SRS018278.SRX019687" 0.493229471670726 0.0031725392058998 0.482391518560734 0.0212064705626406
"SRS024655.SRX019687" 0.58031727883286 0.267703477764372 0.0609029133939188 0.0910763300088493
"SRS023575.SRX019686" 0.726958214857497 0.268764623754694 0.000892272760766061 0.00338488862704326
"SRS016615.SRX019686" 0.99579909590839 0.00151384224767812 0.00139538892580242 0.00129167291812981
"SRS017094.SRX019687" 0.3835973981948 0.213880485236989 0.00198984002517508 0.400532276543035
"SRS021998.SRX019689" 0.81822973215691 0.00141049816388943 0.164865866387683 0.0154939032915172
"SRS016612.SRX019686" 0.995986366301001 0.00118146200043677 0.0012896482028823 0.00154252349567979
"SRS017908.SRX019688" 0.88001765961283 0.0862946267261532 0.0282480636769755 0.00543964998404149
"SRS017851.SRX019691" 0.496560063620942 0.0242508974769559 0.0794282025183603 0.399760836383741
"SRS021512.SRX019690" 0.48512990330314 0.441724069649308 0.00285692066497458 0.0702891063825771
"SRS017965.SRX019690" 0.554104590826795 0.00124783435209272 0.44353900653289 0.00110856828822264
"SRS013668.SRX019690" 0.0477886473799277 0.46452638776558 0.168452830767943 0.31923213408655
"SRS022121.SRX019690" 0.249178869552974 0.500774870312444 0.2490692381642 0.00097702197038188
"SRS013666.SRX019690" 0.225185350779886 0.528845872095782 0.00504157152300375 0.240927205601328
"SRS020378.SRX019691" 0.0593666674341268 0.261777618567593 0.528033218602813 0.150822495395467
"SRS020380.SRX019691" 0.00192389672585678 0.51728564878318 0.406235930992543 0.0745545234984209
"SRS016886.SRX019696" 0.992139830289172 0.00197669306785306 0.00490611023075715 0.000977366412217348
"SRS022123.SRX019698" 0.0540822001915137 0.775575446483153 0.00109931321084768 0.169243040114486
"SRS024293.SRX019692" 0.577227808502419 0.399430851997479 0.0160059740612454 0.00733536543885652
"SRS024293.SRX019696" 0.502595527456111 0.493401916986481 0.00307411934212968 0.000928436215278514
"SRS017296.SRX019699" 0.699209285682927 0.0362467626787918 0.259522502323835 0.00502144931444627
"SRS016886.SRX019692" 0.98254649811671 0.00156553209834521 0.0147037091036453 0.00118426068129916
"SRS024295.SRX019696" 0.643838946084283 0.338143230959347 0.0106738301566879 0.00734399279968188
"SRS024238.SRX019696" 0.844741055985611 0.00126792846527206 0.127339932601143 0.0266510829479745
"SRS024295.SRX019692" 0.663202299350147 0.241978967881258 0.00181178441118554 0.0930069483574089
"SRS024238.SRX019692" 0.915163635076761 0.00135633520883694 0.0459200416981951 0.0375599880162069
