"1" "2" "3"
"91688" 7.77520253472913e-10 0.000160080072831412 8.57143029538793e-10
"950909" 0.000192881714590024 0.000155116120102728 2.34354622851169e-05
"930301" 9.84032999293817e-10 3.20805603383795e-08 9.59430275144931e-05
"12836" 3.63645180049355e-09 0.00010696822786668 7.96654976913186e-05
"109193" 0.00399043391272812 0.000434636792987746 3.38833128906465e-09
"173306" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4405869" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"92262" 7.57982752257522e-10 7.89795263851078e-10 0.000227960313694303
"92263" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"334340" 1.71538576697487e-09 6.62564434476104e-10 9.59817004819673e-05
"667010" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"825808" 5.97802961454002e-05 3.1281198825032e-08 0.000141946348261643
"336614" 1.09065977302411e-09 2.26126519936425e-09 4.79891709884604e-05
"4307782" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4353757" 9.3002431496393e-05 1.19768261713957e-08 0.000344809257214118
"311174" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"609982" 4.45956189559421e-10 4.70833689511389e-05 8.52040600737799e-10
"995893" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4483174" 0.000147693878630817 5.02347184957331e-09 0.00149198995686024
"4327501" 9.36960068891767e-05 2.45235102714677e-09 0.000247562213801158
"4365611" 8.02792932361124e-10 7.33492256598613e-10 5.99895575376644e-05
"4365614" 4.6323199104269e-10 6.61616218777827e-10 4.799236338691e-05
"4379957" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"16063" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4440670" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"923151" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4440672" 4.56825915057535e-10 6.33387923478898e-10 3.59945007483082e-05
"172163" 4.68260950345746e-10 6.23134905404419e-09 3.5987347114445e-05
"3166216" 5.11801201223364e-10 7.31905243265302e-10 5.99900948705514e-05
